step,action,action_feedback,avg_execution_time,cpu,episode,episodic_reward,mean_reward,mem,n-step_reward,replicas,requests,throughput
189,-1.0,1.0,0.003000000026077032,0.00430000014603138,13.0,59568.80078125,69974.15625,0.16769999265670776,7498.14990234375,5.0,1.0,100.0
190,1.0,1.0,0.8840000033378601,0.052799999713897705,14.0,59551.26171875,70125.1328125,0.1597999930381775,7496.41015625,6.0,4.0,100.0
191,-1.0,1.0,0.12600000202655792,0.024700000882148743,14.0,59598.359375,69971.8984375,0.16859999299049377,7498.419921875,5.0,12.0,100.0
192,0.0,0.0,0.12600000202655792,0.024700000882148743,14.0,59410.33984375,70043.8671875,0.16859999299049377,-100.0,5.0,12.0,100.0
193,1.0,1.0,0.014000000432133675,0.003800000064074993,14.0,66941.7421875,69441.9921875,0.1607999950647354,7495.81005859375,6.0,1.0,100.0
194,-2.0,1.0,0.0020000000949949026,0.026100000366568565,14.0,67162.8671875,69516.0625,0.19220000505447388,7500.47998046875,4.0,1.0,100.0
195,0.0,0.0,0.0020000000949949026,0.026100000366568565,14.0,67290.7109375,69744.4921875,0.19220000505447388,-100.0,4.0,1.0,100.0
196,-1.0,1.0,0.6079999804496765,0.0649000033736229,14.0,52142.2890625,69746.3046875,0.17159999907016754,7501.9599609375,3.0,14.0,100.0
197,-2.0,1.0,0.0020000000949949026,0.005900000222027302,14.0,43837.4296875,69593.0703125,0.17520000040531158,7502.259765625,1.0,1.0,100.0
198,1.0,1.0,1.062999963760376,0.004100000020116568,14.0,111884.6015625,69527.0859375,0.14720000326633453,7501.64013671875,2.0,1.0,100.0
199,2.0,1.0,1.5870000123977661,0.06319999694824219,14.0,67112.140625,69537.84375,0.133200004696846,7500.2001953125,4.0,1.0,100.0
200,-2.0,1.0,1.746999979019165,0.3467999994754791,15.0,59169.3203125,69544.1015625,0.2727999985218048,6494.240234375,2.0,16.0,93.0
201,-2.0,0.0,1.746999979019165,0.3467999994754791,15.0,51698.25,69392.5078125,0.2727999985218048,-100.0,2.0,16.0,93.0
202,-2.0,0.0,1.746999979019165,0.3467999994754791,15.0,66852.2578125,69617.34375,0.2727999985218048,-100.0,2.0,16.0,93.0
203,1.0,1.0,3.569000005722046,0.703499972820282,15.0,44160.91015625,68116.6953125,0.23010000586509705,3478.669921875,3.0,29.0,68.0
204,1.0,1.0,1.569000005722046,0.08720000088214874,15.0,59276.0,68191.515625,0.15719999372959137,7500.7998046875,4.0,2.0,100.0
205,-2.0,1.0,2.9070000648498535,0.2485000044107437,15.0,51617.75,67902.1640625,0.22040000557899475,7505.60986328125,2.0,8.0,100.0
206,2.0,1.0,0.004999999888241291,0.14710000157356262,15.0,59013.078125,68052.8984375,0.1476999968290329,7501.43994140625,4.0,3.0,100.0
207,0.0,0.0,0.004999999888241291,0.14710000157356262,15.0,58983.7890625,67536.7265625,0.1476999968290329,-100.0,4.0,3.0,100.0
208,1.0,1.0,4.697000026702881,0.06750000268220901,15.0,58912.73828125,67979.0234375,0.14990000426769257,7498.72021484375,5.0,1.0,100.0
209,0.0,0.0,4.697000026702881,0.06750000268220901,15.0,43907.5390625,67753.328125,0.14990000426769257,-100.0,5.0,1.0,100.0
210,2.0,1.0,0.9190000295639038,0.004000000189989805,15.0,59025.76171875,67161.84375,0.1412999927997589,7492.81982421875,7.0,2.0,100.0
211,0.0,0.0,0.9190000295639038,0.004000000189989805,15.0,103260.953125,67601.1640625,0.1412999927997589,-100.0,7.0,2.0,100.0
212,1.0,1.0,0.008999999612569809,0.041200000792741776,15.0,67294.1796875,67604.0625,0.14419999718666077,7490.06982421875,8.0,6.0,100.0
213,1.0,1.0,1.0080000162124634,0.048500001430511475,15.0,52127.359375,67682.8515625,0.1517000049352646,7486.5,9.0,7.0,100.0
214,0.0,0.0,1.0080000162124634,0.048500001430511475,15.0,66273.3203125,67656.75,0.1517000049352646,-100.0,9.0,7.0,100.0
215,-1.0,1.0,0.003000000026077032,0.004000000189989805,15.0,49902.7109375,67714.171875,0.15620000660419464,7489.75,8.0,1.0,100.0
216,1.0,1.0,0.003000000026077032,0.03350000083446503,15.0,59758.55078125,67275.8671875,0.15230000019073486,7486.31982421875,9.0,1.0,100.0
217,1.0,1.0,0.6029999852180481,0.024900000542402267,15.0,59588.91015625,67275.953125,0.14920000731945038,7481.93017578125,10.0,7.0,100.0
218,0.0,0.0,0.6029999852180481,0.024900000542402267,15.0,52054.37890625,67573.125,0.14920000731945038,-100.0,10.0,7.0,100.0
219,2.0,1.0,0.7459999918937683,0.011900000274181366,15.0,59604.359375,67423.1171875,0.15459999442100525,7471.830078125,12.0,7.0,100.0
220,0.0,0.0,0.7459999918937683,0.011900000274181366,16.0,74370.65625,67569.4765625,0.15459999442100525,-100.0,12.0,7.0,100.0
221,2.0,1.0,0.003000000026077032,0.0038999998942017555,16.0,89245.1796875,67192.625,0.14980000257492065,7459.669921875,14.0,1.0,100.0
222,0.0,0.0,0.003000000026077032,0.0038999998942017555,16.0,52213.828125,67197.125,0.14980000257492065,-100.0,14.0,1.0,100.0
223,1.0,1.0,0.00800000037997961,0.0038999998942017555,16.0,41248.12890625,65989.984375,0.14830000698566437,7452.89990234375,15.0,2.0,100.0
224,0.0,0.0,0.00800000037997961,0.0038999998942017555,16.0,66428.6875,65625.53125,0.14830000698566437,-100.0,15.0,2.0,100.0
225,-2.0,1.0,0.7760000228881836,0.07000000029802322,16.0,91199.25,65945.0546875,0.17299999296665192,7467.0400390625,13.0,38.0,100.0
226,1.0,1.0,0.6470000147819519,0.008899999782443047,16.0,74019.0234375,66016.8359375,0.16279999911785126,7459.89990234375,14.0,2.0,100.0
227,-2.0,1.0,1.6629999876022339,0.015200000256299973,16.0,36405.12109375,65787.1953125,0.1670999974012375,7472.02978515625,12.0,1.0,100.0
228,-2.0,1.0,1.0010000467300415,0.03449999913573265,16.0,65939.7734375,65776.6953125,0.17720000445842743,7482.39990234375,10.0,9.0,100.0
229,0.0,0.0,1.0010000467300415,0.03449999913573265,16.0,43975.640625,65175.28515625,0.17720000445842743,-100.0,10.0,9.0,100.0
230,1.0,1.0,0.4320000112056732,0.034299999475479126,16.0,67030.109375,65253.73828125,0.16359999775886536,7477.47021484375,11.0,6.0,100.0
231,-2.0,1.0,1.8949999809265137,0.01810000091791153,16.0,66327.3828125,65477.41015625,0.16869999468326569,7486.33984375,9.0,1.0,100.0
232,-2.0,1.0,0.004000000189989805,0.00430000014603138,16.0,102991.0390625,65765.734375,0.16979999840259552,7493.18017578125,7.0,1.0,100.0
233,-1.0,1.0,0.24899999797344208,0.01889999955892563,16.0,66521.6484375,65686.609375,0.17059999704360962,7496.1201171875,6.0,7.0,100.0
234,0.0,0.0,0.24899999797344208,0.01889999955892563,16.0,66849.828125,65607.953125,0.17059999704360962,-100.0,6.0,7.0,100.0
235,-2.0,1.0,0.7710000276565552,0.10769999772310257,16.0,7413.669921875,65093.04296875,0.17219999432563782,7501.25,4.0,9.0,100.0
236,-2.0,1.0,1.6890000104904175,0.049400001764297485,16.0,95453.03125,65456.0859375,0.1728000044822693,7502.52978515625,2.0,1.0,100.0
237,0.0,0.0,1.6890000104904175,0.049400001764297485,16.0,59229.01171875,65383.23046875,0.1728000044822693,-100.0,2.0,1.0,100.0
238,0.0,0.0,1.6890000104904175,0.049400001764297485,16.0,111229.3125,66273.1796875,0.1728000044822693,-100.0,2.0,1.0,100.0
239,2.0,1.0,1.253999948501587,0.09570000320672989,16.0,101578.890625,66694.5703125,0.18080000579357147,7501.2099609375,4.0,12.0,100.0
240,2.0,1.0,2.056999921798706,0.06019999831914902,17.0,59490.21875,66616.46875,0.1517000049352646,7496.39990234375,6.0,6.0,100.0
241,-1.0,1.0,0.003000000026077032,0.020899999886751175,17.0,73166.7265625,66676.6328125,0.15860000252723694,7498.240234375,5.0,1.0,100.0
242,-2.0,1.0,0.9929999709129333,0.17499999701976776,17.0,44306.0390625,66676.9453125,0.1720999926328659,7503.33984375,3.0,45.0,100.0
243,-1.0,1.0,0.003000000026077032,0.05260000005364418,17.0,67048.3671875,66600.2265625,0.1738000065088272,7502.580078125,2.0,3.0,100.0
244,1.0,1.0,0.28999999165534973,0.065700002014637,17.0,51592.1484375,66524.1796875,0.1695999950170517,7501.93994140625,3.0,14.0,100.0
245,2.0,1.0,0.0,0.04989999905228615,17.0,52169.12890625,66530.4296875,0.14949999749660492,7498.490234375,5.0,0.0,100.0
246,0.0,0.0,0.0,0.04989999905228615,17.0,66851.7578125,66608.0546875,0.14949999749660492,-100.0,5.0,0.0,100.0
247,2.0,1.0,0.0,0.08910000324249268,17.0,59682.0390625,66539.1484375,0.14090000092983246,7493.8798828125,7.0,0.0,100.0
248,2.0,1.0,0.013000000268220901,0.061000000685453415,17.0,67348.1015625,66534.4140625,0.13670000433921814,7486.47021484375,9.0,1.0,100.0
249,-2.0,1.0,0.00800000037997961,0.003700000001117587,17.0,57942.4296875,66374.0625,0.14239999651908875,7492.830078125,7.0,2.0,100.0
250,0.0,0.0,0.00800000037997961,0.003700000001117587,18.0,66972.5078125,66604.7265625,0.14239999651908875,-100.0,7.0,2.0,100.0
251,1.0,1.0,0.2980000078678131,0.05260000005364418,18.0,51665.48046875,66757.109375,0.14560000598430634,7490.22998046875,8.0,10.0,100.0
252,1.0,1.0,1.1770000457763672,0.05040000006556511,18.0,51511.08984375,66533.171875,0.15139999985694885,7486.52001953125,9.0,2.0,100.0
253,-1.0,1.0,0.0020000000949949026,0.004000000189989805,18.0,51515.28125,66533.7109375,0.15610000491142273,7489.75,8.0,1.0,100.0
254,1.0,1.0,0.4659999907016754,0.016100000590085983,18.0,66577.203125,66608.6484375,0.15240000188350677,7486.10986328125,9.0,10.0,100.0
255,0.0,0.0,0.4659999907016754,0.016100000590085983,18.0,62455.23828125,66492.2109375,0.15240000188350677,-100.0,9.0,10.0,100.0
256,-1.0,1.0,0.2879999876022339,0.00430000014603138,18.0,126596.21875,67243.875,0.1615000069141388,7489.81982421875,8.0,6.0,100.0
257,0.0,0.0,0.2879999876022339,0.00430000014603138,18.0,52064.98828125,66808.703125,0.1615000069141388,-100.0,8.0,6.0,100.0
258,0.0,0.0,0.2879999876022339,0.00430000014603138,18.0,74655.7890625,66815.390625,0.1615000069141388,-100.0,8.0,6.0,100.0
259,-1.0,1.0,0.0020000000949949026,0.004000000189989805,18.0,51788.46875,66763.109375,0.16140000522136688,7493.06982421875,7.0,1.0,100.0
260,1.0,1.0,1.0800000429153442,0.06109999865293503,19.0,119986.6875,67297.125,0.17560000717639923,7490.7099609375,8.0,20.0,100.0
261,2.0,1.0,1.5089999437332153,0.16779999434947968,19.0,59364.078125,67372.9765625,0.1712000072002411,6194.740234375,10.0,24.0,91.0
262,-1.0,1.0,0.003000000026077032,0.004100000020116568,19.0,43990.73046875,66698.578125,0.16249999403953552,7486.080078125,9.0,1.0,100.0
263,0.0,0.0,0.003000000026077032,0.004100000020116568,19.0,73200.796875,66760.140625,0.16249999403953552,-100.0,9.0,1.0,100.0
264,2.0,1.0,0.007000000216066837,0.005100000184029341,19.0,59577.94921875,66834.734375,0.15520000457763672,7477.0,11.0,3.0,100.0
265,2.0,1.0,1.2309999465942383,0.08900000154972076,19.0,119475.3828125,67432.1796875,0.15309999883174896,7467.02978515625,13.0,12.0,100.0
266,2.0,1.0,0.003000000026077032,0.0038999998942017555,19.0,59772.640625,66331.9765625,0.15189999341964722,7452.9501953125,15.0,1.0,100.0
267,-2.0,1.0,0.004000000189989805,0.003700000001117587,19.0,67402.0390625,66337.5390625,0.1573999971151352,7466.009765625,13.0,1.0,100.0
268,-1.0,1.0,0.5450000166893005,0.009700000286102295,19.0,67293.1875,66263.640625,0.17110000550746918,7472.009765625,12.0,4.0,100.0
269,2.0,1.0,0.5820000171661377,0.039400000125169754,19.0,74768.0234375,66338.8515625,0.15760000050067902,7460.2099609375,14.0,12.0,100.0
270,-2.0,1.0,0.003000000026077032,0.0038999998942017555,20.0,55418.46875,66371.609375,0.16429999470710754,7471.85009765625,12.0,1.0,100.0
271,2.0,1.0,0.574999988079071,0.020999999716877937,20.0,59231.9609375,66214.9609375,0.15800000727176666,7459.990234375,14.0,6.0,100.0
272,0.0,0.0,0.574999988079071,0.020999999716877937,20.0,58931.46875,65684.890625,0.15800000727176666,-100.0,14.0,6.0,100.0
273,-2.0,1.0,1.2740000486373901,0.017100000753998756,20.0,66740.8203125,65605.0390625,0.17249999940395355,7472.1201171875,12.0,10.0,100.0
274,2.0,1.0,3.4000000953674316,0.03610000014305115,20.0,74670.0,65755.9765625,0.16210000216960907,7460.22998046875,14.0,1.0,100.0
275,0.0,0.0,3.4000000953674316,0.03610000014305115,20.0,29343.08984375,65025.53125,0.16210000216960907,-100.0,14.0,1.0,100.0
276,0.0,0.0,3.4000000953674316,0.03610000014305115,20.0,66227.09375,64721.82421875,0.16210000216960907,-100.0,14.0,1.0,100.0
277,-1.0,1.0,0.2370000034570694,0.013199999928474426,20.0,44609.94921875,64424.734375,0.1729000061750412,7466.330078125,13.0,19.0,100.0
278,0.0,0.0,0.2370000034570694,0.013199999928474426,20.0,58236.66015625,64417.16796875,0.1729000061750412,-100.0,13.0,19.0,100.0
279,-1.0,1.0,0.7760000228881836,0.08100000023841858,20.0,52211.3515625,64575.34375,0.17790000140666962,7472.990234375,12.0,24.0,100.0
280,-2.0,1.0,0.003000000026077032,0.003700000001117587,21.0,55570.69140625,65057.02734375,0.1712999939918518,7481.93994140625,10.0,1.0,100.0
281,1.0,1.0,1.2139999866485596,0.02019999921321869,21.0,29208.130859375,64019.9921875,0.16580000519752502,7477.31982421875,11.0,3.0,100.0
282,-1.0,1.0,0.42399999499320984,0.036400001496076584,21.0,67338.8515625,64025.7578125,0.1695999950170517,7482.31982421875,10.0,10.0,100.0
283,1.0,1.0,0.0,0.010599999688565731,21.0,67350.2578125,64029.59375,0.16500000655651093,7477.2001953125,11.0,0.0,100.0
284,-2.0,1.0,0.0,0.004000000189989805,21.0,35598.0,63196.94140625,0.17000000178813934,7486.18017578125,9.0,0.0,100.0
285,-1.0,1.0,0.003000000026077032,0.009499999694526196,21.0,59673.83984375,63203.99609375,0.1695999950170517,7489.990234375,8.0,6.0,100.0
286,0.0,0.0,0.003000000026077032,0.009499999694526196,21.0,67269.2265625,63282.8984375,0.1695999950170517,-100.0,8.0,6.0,100.0
287,0.0,0.0,0.003000000026077032,0.009499999694526196,21.0,101160.1015625,63776.03515625,0.1695999950170517,-100.0,8.0,6.0,100.0
288,-1.0,1.0,0.3070000112056732,0.04100000113248825,21.0,59815.890625,63854.88671875,0.1696999967098236,7493.6298828125,7.0,9.0,100.0
289,-1.0,1.0,0.0020000000949949026,0.003800000064074993,21.0,59752.328125,63856.71875,0.17000000178813934,7495.919921875,6.0,1.0,100.0
290,-2.0,1.0,2.1630001068115234,0.04500000178813934,22.0,59802.69921875,63859.234375,0.1720000058412552,7500.4599609375,4.0,1.0,100.0
291,-1.0,1.0,0.6119999885559082,0.03139999881386757,22.0,35709.140625,63620.34375,0.17190000414848328,7501.5400390625,3.0,7.0,100.0
292,0.0,0.0,0.6119999885559082,0.03139999881386757,22.0,107732.5078125,64103.5625,0.17190000414848328,-100.0,3.0,7.0,100.0
293,2.0,1.0,1.2699999809265137,0.14100000262260437,22.0,36994.390625,63804.08984375,0.15060000121593475,4799.64013671875,5.0,5.0,80.0
294,-2.0,1.0,0.0020000000949949026,0.004800000227987766,22.0,37012.69921875,63502.58984375,0.1712999939918518,7501.2001953125,3.0,1.0,100.0
295,0.0,0.0,0.0020000000949949026,0.004800000227987766,22.0,125667.2421875,64086.35546875,0.1712999939918518,-100.0,3.0,1.0,100.0
296,-2.0,1.0,0.28999999165534973,0.005799999926239252,22.0,59782.9296875,64162.76171875,0.17520000040531158,7502.259765625,1.0,4.0,100.0
297,0.0,0.0,0.28999999165534973,0.005799999926239252,22.0,67370.953125,64398.09375,0.17520000040531158,-100.0,1.0,4.0,100.0
298,-2.0,0.0,0.28999999165534973,0.005799999926239252,22.0,110050.71875,64379.7578125,0.17520000040531158,-100.0,1.0,4.0,100.0
299,1.0,1.0,3.1570000648498535,0.5569999814033508,22.0,44493.2890625,64153.5703125,0.30559998750686646,7067.27978515625,2.0,35.0,97.0
300,1.0,1.0,2.6700000762939453,0.08380000293254852,23.0,49495.4296875,64056.828125,0.15449999272823334,7501.97998046875,3.0,4.0,100.0
301,-1.0,1.0,0.8410000205039978,0.08100000023841858,23.0,44612.75,63985.97265625,0.17299999296665192,7502.919921875,2.0,3.0,100.0
302,0.0,0.0,0.8410000205039978,0.08100000023841858,23.0,44592.66015625,63763.37890625,0.17299999296665192,-100.0,2.0,3.0,100.0
303,2.0,1.0,0.7310000061988831,0.133200004696846,23.0,52190.55859375,63843.67578125,0.15680000185966492,7501.3798828125,4.0,10.0,100.0
304,2.0,1.0,0.0,0.048900000751018524,23.0,119449.7421875,64445.4140625,0.15119999647140503,7496.25,6.0,0.0,100.0
305,2.0,1.0,2.9519999027252197,0.05909999832510948,23.0,67017.796875,64599.4140625,0.14350000023841858,7490.27978515625,8.0,1.0,100.0
306,1.0,1.0,0.013000000268220901,0.0044999998062849045,23.0,74337.8203125,64752.66015625,0.1412000060081482,7485.81982421875,9.0,1.0,100.0
307,1.0,1.0,0.013000000268220901,0.0044999998062849045,23.0,59343.0390625,64756.25390625,0.1396999955177307,7481.5498046875,10.0,1.0,100.0
308,-1.0,1.0,0.47600001096725464,0.014800000004470348,23.0,74413.578125,64911.26171875,0.1467999964952469,7486.02001953125,9.0,6.0,100.0
309,-1.0,1.0,0.39800000190734863,0.01940000057220459,23.0,59354.9296875,65065.734375,0.15620000660419464,7489.9501953125,8.0,9.0,100.0
310,0.0,0.0,0.39800000190734863,0.01940000057220459,24.0,59575.5390625,65071.234375,0.15620000660419464,-100.0,8.0,9.0,100.0
311,-1.0,1.0,0.0020000000949949026,0.004000000189989805,24.0,67139.2109375,64710.015625,0.16099999845027924,7493.06005859375,7.0,1.0,100.0
312,1.0,1.0,1.6740000247955322,0.0038999998942017555,24.0,110865.203125,65145.7265625,0.155799999833107,7489.75,8.0,1.0,100.0
313,0.0,0.0,1.6740000247955322,0.0038999998942017555,24.0,36931.6484375,64993.76953125,0.155799999833107,-100.0,8.0,1.0,100.0
314,0.0,0.0,1.6740000247955322,0.0038999998942017555,24.0,67364.25,65004.6796875,0.155799999833107,-100.0,8.0,1.0,100.0
315,1.0,1.0,0.003000000026077032,0.004000000189989805,24.0,70413.2109375,65209.78125,0.15199999511241913,7485.9501953125,9.0,4.0,100.0
316,1.0,1.0,0.6349999904632568,0.043299999088048935,24.0,59231.91015625,65204.515625,0.14990000426769257,7482.16015625,10.0,12.0,100.0
317,2.0,1.0,0.003000000026077032,0.015699999406933784,24.0,58012.1796875,65188.75,0.14509999752044678,7471.759765625,12.0,1.0,100.0
318,2.0,1.0,0.0,0.003800000064074993,24.0,52208.48828125,65190.2890625,0.14159999787807465,7459.56982421875,14.0,0.0,100.0
319,-2.0,1.0,1.3450000286102295,0.003800000064074993,24.0,34316.8515625,64937.4140625,0.14920000731945038,7471.66015625,12.0,1.0,100.0
320,-1.0,1.0,0.453000009059906,0.05620000138878822,25.0,59813.08984375,64791.83984375,0.16779999434947968,7477.7998046875,11.0,49.0,100.0
321,2.0,1.0,0.0020000000949949026,0.024399999529123306,25.0,22132.26953125,64120.7109375,0.15700000524520874,7466.27001953125,13.0,4.0,100.0
322,1.0,1.0,0.6679999828338623,0.051899999380111694,25.0,99559.8203125,64594.171875,0.16089999675750732,7460.41015625,14.0,12.0,100.0
323,2.0,1.0,1.8819999694824219,0.044599998742341995,25.0,44624.46875,64627.93359375,0.15839999914169312,7446.2900390625,16.0,1.0,100.0
324,2.0,1.0,0.006000000052154064,0.0038999998942017555,25.0,66501.1015625,64628.65625,0.15389999747276306,7429.72021484375,18.0,4.0,100.0
325,-2.0,1.0,0.5730000138282776,0.003800000064074993,25.0,59716.25,64313.828125,0.15889999270439148,7445.77978515625,16.0,9.0,100.0
326,-1.0,1.0,0.6029999852180481,0.025599999353289604,25.0,65814.34375,64231.78125,0.1615999937057495,7453.33984375,15.0,3.0,100.0
327,-2.0,1.0,1.3339999914169312,0.003800000064074993,25.0,67234.40625,64540.07421875,0.16820000112056732,7466.14990234375,13.0,1.0,100.0
328,1.0,1.0,0.003000000026077032,0.00430000014603138,25.0,67296.4609375,64553.640625,0.164900004863739,7459.85986328125,14.0,3.0,100.0
329,1.0,1.0,0.5400000214576721,0.01810000091791153,25.0,102582.6875,65139.7109375,0.16210000216960907,7453.25,15.0,8.0,100.0
330,-2.0,1.0,0.4390000104904175,0.004100000020116568,26.0,14804.83984375,64617.45703125,0.16930000483989716,7466.169921875,13.0,6.0,100.0
331,-1.0,1.0,1.8029999732971191,0.004100000020116568,26.0,44593.37890625,64400.1171875,0.1704999953508377,7471.93017578125,12.0,1.0,100.0
332,1.0,1.0,0.0020000000949949026,0.023600000888109207,26.0,38871.98828125,63758.9296875,0.16680000722408295,7466.3798828125,13.0,1.0,100.0
333,-2.0,1.0,0.0020000000949949026,0.004100000020116568,26.0,59658.44140625,63690.296875,0.17149999737739563,7477.2001953125,11.0,1.0,100.0
334,2.0,1.0,0.7609999775886536,0.01140000019222498,26.0,59740.1015625,63619.19921875,0.1624000072479248,7466.169921875,13.0,10.0,100.0
335,-2.0,1.0,0.6620000004768372,0.06880000233650208,26.0,59795.328125,64143.015625,0.17720000445842743,7478.080078125,11.0,31.0,100.0
336,0.0,0.0,0.6620000004768372,0.06880000233650208,26.0,61657.53125,63805.05859375,0.17720000445842743,-100.0,11.0,31.0,100.0
337,0.0,0.0,0.6620000004768372,0.06880000233650208,26.0,74751.8125,63960.2890625,0.17720000445842743,-100.0,11.0,31.0,100.0
338,0.0,0.0,0.6620000004768372,0.06880000233650208,26.0,52178.140625,63369.77734375,0.17720000445842743,-100.0,11.0,31.0,100.0
339,0.0,0.0,0.6620000004768372,0.06880000233650208,26.0,127537.7265625,63629.36328125,0.17720000445842743,-100.0,11.0,31.0,100.0
340,-2.0,1.0,0.0,0.004000000189989805,26.0,59755.30078125,63632.015625,0.1696999967098236,7486.169921875,9.0,0.0,100.0
341,2.0,1.0,0.0,0.03660000115633011,26.0,67384.296875,63574.19140625,0.1607999950647354,7477.47021484375,11.0,0.0,100.0
342,-2.0,1.0,0.7170000076293945,0.04830000177025795,26.0,44573.30859375,63576.86328125,0.1703999936580658,7486.72998046875,9.0,10.0,100.0
343,2.0,1.0,0.004999999888241291,0.06499999761581421,26.0,67262.3203125,63579.00390625,0.1615999937057495,7477.830078125,11.0,3.0,100.0
344,1.0,1.0,0.0020000000949949026,0.00419999985024333,26.0,67266.8828125,63735.75,0.1582999974489212,7471.77978515625,12.0,2.0,100.0
345,2.0,1.0,0.7680000066757202,0.029500000178813934,26.0,52210.48828125,63736.1640625,0.15230000019073486,7460.02001953125,14.0,3.0,100.0
346,-2.0,1.0,0.2770000100135803,0.014399999752640724,26.0,44614.51953125,63513.79296875,0.1582999974489212,7471.91015625,12.0,13.0,100.0
347,2.0,1.0,1.7899999618530273,0.026200000196695328,26.0,47945.671875,63396.4296875,0.15279999375343323,7459.990234375,14.0,1.0,100.0
