timestamp,avg_execution_time,throughput,requests,replicas,avg_cpu,avg_mem,cold,idle_on,busy,init_total,init_reserved,nsgd_cost,has_rejection,proxy_requests,proxy_rejections,avg_response_latency_ms,p99_response_latency_ms
1777966043.1385734,3.999,100.0,50,24,0.0891,0.1969,0,22,2,0,0,46,False,44,1,4276.19,9717.15
1777966073.1547952,3.13,100.0,19,24,0.1756,0.1773,0,24,0,0,0,48,False,18,0,3002.61,6084.02
1777966103.1670976,2.114,100.0,4,14,0.0094,0.1906,10,12,2,0,0,26,False,6,0,2057.62,2172.16
1777966133.1805496,2.999,100.0,14,12,0.1578,0.1955,12,8,4,0,0,20,False,14,0,2798.74,5259.59
1777966163.195379,3.584,100.0,19,16,0.2264,0.1713,8,13,3,0,0,29,False,18,0,3349.15,5010.02
1777966193.2079918,3.908,77.78,54,24,0.2223,0.1878,0,20,4,0,0,44,False,47,10,3831.01,10532.07
1777966223.2223215,2.693,100.0,13,24,0.0718,0.1658,0,24,0,0,0,48,False,13,0,2570.85,4024.21
1777966253.2366047,2.354,92.86,14,18,0.0168,0.1762,6,18,0,0,0,36,False,17,1,2114.97,3377.66
1777966283.2497325,1.602,100.0,9,13,0.0608,0.1824,11,10,3,0,0,23,False,13,0,2017.5,2801.48
1777966313.263106,1.977,100.0,8,13,0.1023,0.1824,7,2,11,4,0,35,False,13,0,1996.81,2991.27
1777966343.2784774,4.755,89.47,38,24,0.3704,0.1851,0,21,3,0,0,45,False,40,4,4926.97,10228.08
1777966373.2910635,3.001,100.0,14,24,0.1183,0.1713,0,24,0,0,0,48,False,14,0,2831.0,3440.77
1777966403.3047376,1.734,100.0,10,15,0.0421,0.1811,9,8,7,0,0,23,False,11,0,1676.56,2384.44
1777966433.3192909,3.511,100.0,8,15,0.1085,0.1864,9,12,3,0,0,27,False,17,0,2787.75,6035.67
1777966463.3316143,3.415,57.14,7,15,0.1475,0.1916,9,14,1,0,0,29,False,10,3,5619.66,10186.09
1777966493.3441486,3.987,96.0,50,24,0.1145,0.2063,0,24,0,0,0,48,False,44,2,3943.08,9262.3
1777966523.3572478,2.555,94.12,17,24,0.07,0.1825,0,24,0,0,0,48,False,17,2,3418.31,10007.44
1777966553.370997,2.339,100.0,14,18,0.0738,0.1763,6,18,0,0,0,36,False,17,0,2811.38,6269.32
1777966583.3839529,2.628,100.0,10,18,0.0858,0.1766,6,12,6,0,0,30,False,10,0,2910.12,5415.95
1777966613.3981576,3.989,100.0,8,16,0.0781,0.1808,8,9,7,0,0,25,False,10,0,3800.72,5955.75
1777966643.413211,3.824,93.75,48,24,0.2318,0.2021,0,23,1,0,0,47,False,44,3,3898.88,10065.9
1777966673.4286413,3.727,100.0,18,24,0.1032,0.1799,0,24,0,0,0,48,False,17,0,3919.11,7308.68
1777966703.4414356,2.521,100.0,20,21,0.0381,0.1787,3,21,0,0,0,42,False,18,0,2530.93,5161.56
1777966733.4546103,2.787,100.0,19,20,0.0179,0.1791,4,20,0,0,0,40,False,18,0,2838.22,5230.54
1777966763.4680603,3.64,100.0,31,24,0.0046,0.1803,0,18,6,0,0,42,False,38,2,3949.49,10013.77
1777966793.4818745,4.284,77.78,9,24,0.1425,0.1671,0,19,5,0,0,43,False,17,4,5271.29,10162.37
1777966823.498078,5.174,100.0,8,21,0.1135,0.183,3,20,1,0,0,41,False,10,0,4292.78,9612.47
1777966853.5124736,3.77,100.0,15,18,0.1037,0.1957,6,18,0,0,0,36,False,15,1,3467.68,7973.98
1777966883.5266757,2.63,100.0,21,17,0.121,0.1959,7,17,0,0,0,34,False,18,0,2634.11,5443.6
1777966913.5396523,3.72,90.91,55,24,0.2251,0.1882,0,21,3,0,0,45,False,52,4,4190.81,10319.28
1777966943.5539074,3.57,100.0,8,24,0.083,0.1669,0,24,0,0,0,48,False,8,0,3302.73,3981.51
1777966973.5663767,2.132,100.0,8,11,0.0196,0.1836,13,6,5,0,0,17,False,12,1,2819.73,3220.19
1777967003.581414,2.555,75.0,24,11,0.2048,0.21,13,11,0,0,0,22,False,23,5,4681.88,10578.31
1777967033.5936053,2.824,100.0,18,24,0.1702,0.196,0,9,15,0,0,33,False,30,1,4485.64,9556.11
1777967063.6088512,4.234,80.0,30,24,0.3041,0.1632,0,24,0,0,0,48,False,32,5,5838.91,10113.09
1777967093.6227705,3.201,100.0,20,24,0.019,0.1677,0,24,0,0,0,48,False,18,0,3239.47,6219.83
1777967123.6354094,1.908,100.0,7,16,0.0211,0.1809,8,12,4,0,0,28,False,12,0,1699.62,1955.65
1777967153.6485276,2.575,95.24,21,16,0.123,0.1795,8,5,11,0,0,21,False,30,1,2792.04,5522.91
1777967183.664735,3.559,97.06,34,20,0.2664,0.179,4,18,2,0,0,38,False,35,1,3512.83,8432.49
1777967213.677742,3.404,100.0,3,20,0.0675,0.1749,4,19,1,0,0,39,False,4,0,3529.45,3894.08
1777967243.6919405,2.174,100.0,19,18,0.0913,0.1785,6,18,0,0,0,36,False,18,0,2095.43,4482.17
1777967273.7049499,2.653,100.0,19,14,0.0412,0.1897,10,14,0,0,0,28,False,17,0,2692.7,4282.1
1777967303.718266,3.647,100.0,8,14,0.0723,0.1812,5,0,14,5,0,39,False,14,0,2996.01,5911.98
1777967333.7327373,5.027,79.41,34,24,0.3366,0.1765,0,24,0,0,0,48,False,34,6,5681.7,11439.14
1777967363.746572,2.618,100.0,16,24,0.088,0.1745,0,23,1,0,0,47,False,14,0,2621.32,4134.64
1777967393.7597902,3.383,100.0,6,14,0.0073,0.1819,10,5,9,0,0,19,False,9,0,3181.32,4975.78
1777967423.77423,3.529,81.82,11,14,0.1933,0.19,10,12,2,0,0,26,False,16,2,3931.78,10086.27
1777967453.7910843,2.762,100.0,13,14,0.1097,0.1961,10,9,5,0,0,23,False,12,0,2741.16,3604.0
1777967483.8046362,4.438,80.65,62,24,0.2987,0.1952,0,18,6,0,0,42,False,54,10,4879.55,10404.52
1777967513.8174708,2.827,77.78,9,24,0.1237,0.1741,0,24,0,0,0,48,False,10,2,4391.24,10165.82
1777967543.8330908,2.242,100.0,18,18,0.0382,0.1768,6,17,1,0,0,35,False,15,0,2245.52,3203.18
1777967573.8463216,2.867,100.0,10,13,0.0267,0.1834,11,11,2,0,0,24,False,15,0,3305.45,5258.79
1777967603.8593328,8.213,33.33,3,13,0.1286,0.191,11,12,1,0,0,25,False,5,3,8218.48,10151.22
1777967633.8739042,5.201,92.31,52,24,0.2719,0.2357,0,24,0,0,0,48,False,44,4,5673.47,10298.85
1777967663.8865166,3.227,100.0,19,24,0.0663,0.1652,0,23,1,0,0,47,False,16,0,3230.7,6725.78
1777967693.901028,2.286,100.0,20,22,0.0399,0.1711,2,22,0,0,0,44,False,19,0,2401.35,5019.26
1777967723.9151576,2.469,100.0,12,22,0.0433,0.1775,2,20,2,0,0,42,False,14,0,2454.67,4962.1
1777967753.9303749,3.468,100.0,42,24,0.0837,0.1813,0,22,2,0,0,46,False,46,5,4809.2,10185.23
1777967783.9435241,3.235,100.0,19,24,0.1609,0.1899,0,24,0,0,0,48,False,19,1,3958.38,9285.85
1777967813.9570522,2.982,100.0,2,17,0.0072,0.1806,7,15,2,0,0,32,False,3,0,2512.15,1586.94
1777967843.9767418,3.07,100.0,19,12,0.1175,0.1901,12,7,5,0,0,19,False,17,0,2993.65,7190.87
1777967873.991624,4.522,90.0,20,12,0.2354,0.2,12,11,1,0,0,23,False,18,2,4997.95,10004.82
1777967904.0072083,4.194,88.24,51,24,0.1617,0.2151,0,23,1,0,0,47,False,43,5,4661.86,10174.07
1777967934.0192442,3.419,100.0,19,24,0.1536,0.1659,0,24,0,0,0,48,False,18,0,3494.0,8069.2
1777967964.033128,2.819,100.0,21,19,0.0846,0.1996,5,18,1,0,0,37,False,18,0,2823.86,4854.13
1777967994.045182,3.283,100.0,18,16,0.0548,0.1881,8,16,0,0,0,32,False,16,0,3193.73,5385.83
1777968024.0580385,2.745,82.35,17,24,0.016,0.1842,0,9,15,0,0,33,False,25,4,2527.1,5246.43
1777968054.074631,3.931,81.25,32,24,0.2807,0.1767,0,23,1,0,0,47,False,32,5,4901.55,10173.38
1777968084.0873878,2.775,100.0,8,24,0.0839,0.1684,0,24,0,0,0,48,False,7,0,2778.51,3864.09
1777968114.1011283,2.326,100.0,19,15,0.0189,0.1753,9,15,0,0,0,30,False,17,0,2397.4,5272.67
1777968144.113735,1.946,100.0,4,10,0.0436,0.1838,14,7,3,0,0,17,False,9,0,3334.83,5810.8
1777968174.1264327,2.949,100.0,14,10,0.1785,0.192,4,0,10,10,2,260,False,14,0,2906.41,4789.55
1777968204.141506,3.739,70.83,48,20,0.3915,0.1926,4,14,6,0,0,34,False,50,12,4653.37,10603.52
1777968234.1539438,5.3,100.0,7,20,0.1465,0.1768,4,17,3,0,0,37,False,11,0,4630.54,7520.4
1777968264.1667502,3.375,100.0,16,20,0.0959,0.1898,4,14,6,0,0,34,False,15,0,3384.27,7117.28
1777968294.1820235,2.804,88.24,17,20,0.121,0.1833,4,19,1,0,0,39,False,17,2,3596.74,10086.14
1777968324.2143025,2.171,100.0,9,17,0.013,0.1831,3,2,15,4,0,39,False,23,0,2394.22,3965.4
1777968354.228894,4.015,100.0,31,24,0.3086,0.1675,0,22,2,0,0,46,False,36,0,3746.01,7617.32
1777968384.2430851,2.828,100.0,3,24,0.056,0.1675,0,24,0,0,0,48,False,5,0,2438.29,2303.23
1777968414.2554061,3.546,100.0,19,15,0.0683,0.185,9,15,0,0,0,30,False,16,0,3549.98,8670.65
1777968444.2693996,3.204,100.0,7,11,0.0521,0.1825,13,8,3,0,0,19,False,14,0,3132.89,4204.36
1777968474.2818792,5.235,80.0,5,18,0.1373,0.1897,0,0,18,6,6,848,True,13,1,4110.1,5995.82
1777968504.2968314,4.749,84.21,57,24,0.3222,0.1841,0,24,0,0,0,48,False,54,12,5393.37,11194.17
1777968534.3119035,3.707,84.21,19,24,0.0943,0.1739,0,24,0,0,0,48,False,18,3,4659.83,10077.28
1777968564.327675,2.38,100.0,20,23,0.0829,0.1772,1,23,0,0,0,46,False,18,0,2468.99,3966.6
1777968594.3408458,2.444,100.0,7,24,0.0116,0.176,0,12,12,0,0,36,False,25,1,3358.18,5100.71
1777968624.359081,3.934,97.56,41,24,0.2548,0.1687,0,24,0,0,0,48,False,36,1,4093.87,7761.45
1777968654.3722172,3.733,100.0,3,24,0.0252,0.1698,0,22,2,0,0,46,False,5,0,2917.86,4802.92
1777968684.3857543,3.026,100.0,16,14,0.093,0.1814,10,5,9,0,0,19,False,21,0,3205.46,4789.94
1777968714.3986838,3.893,100.0,14,15,0.2043,0.1979,0,0,15,9,2,260,False,26,0,3648.87,7463.2
1777968744.4127972,4.821,89.47,38,24,0.3788,0.1769,0,16,8,0,0,40,False,37,4,5167.96,10282.73
1777968774.4278238,4.279,90.0,10,24,0.1291,0.169,0,22,2,0,0,46,False,11,1,4968.64,9082.41
1777968804.4428635,3.127,88.89,18,23,0.0512,0.1904,1,22,1,0,0,45,False,17,2,3976.71,10003.04
1777968834.4565663,3.019,100.0,19,19,0.0408,0.1842,5,19,0,0,0,38,False,18,0,3291.19,6803.62
1777968864.4725707,3.506,93.62,47,23,0.0655,0.2002,1,23,0,0,0,46,False,44,6,4222.69,10173.58
1777968894.4863038,2.377,100.0,19,23,0.0753,0.1712,1,23,0,0,0,46,False,16,0,2380.93,3973.83
1777968924.5003693,1.631,100.0,2,14,0.0201,0.1822,10,12,2,0,0,26,False,2,0,1636.11,1579.3
1777968954.51287,3.51,100.0,22,14,0.1545,0.2132,10,12,2,0,0,26,False,24,0,3304.22,8146.88
1777968984.5269928,3.021,100.0,14,14,0.1437,0.1934,10,14,0,0,0,28,False,12,0,3024.49,4786.6
1777969014.543636,2.624,100.0,19,24,0.0145,0.1825,0,14,10,0,0,38,False,34,0,3394.89,8085.86
1777969044.5569768,5.913,86.67,15,24,0.2667,0.1724,0,21,3,0,0,45,False,22,2,4955.09,10009.59
1777969074.5714595,4.41,40.0,5,22,0.0781,0.1763,2,22,0,0,0,44,False,5,3,7929.22,10199.14
1777969104.5922186,2.242,100.0,7,12,0.0089,0.183,12,11,1,0,0,23,False,8,0,2045.56,2206.58
1777969134.6090477,2.449,100.0,13,12,0.1334,0.1882,12,12,0,0,0,24,False,11,0,2485.93,4582.7
1777969164.6242967,2.444,100.0,19,12,0.0432,0.191,12,12,0,0,0,24,False,18,0,2343.23,4497.29
1777969194.6391091,3.749,100.0,25,23,0.0727,0.1833,0,0,23,1,0,28,False,21,0,3774.37,5594.55
1777969224.6576385,3.89,95.45,22,24,0.464,0.1918,0,23,1,0,0,47,False,40,13,6987.71,10851.87
1777969254.6755106,2.416,100.0,20,24,0.0327,0.1694,0,24,0,0,0,48,False,18,0,2396.09,3523.41
1777969284.6917312,3.494,88.24,17,15,0.0462,0.1856,9,13,2,0,0,28,False,16,1,4187.78,10005.03
1777969314.7073119,2.785,100.0,13,17,0.1044,0.1844,0,0,17,7,0,52,False,13,0,3281.12,4671.19
1777969344.7242377,3.702,85.71,28,24,0.3019,0.1726,0,23,1,0,0,47,False,42,4,4594.04,10188.09
1777969374.7392175,2.975,100.0,8,24,0.0614,0.17,0,24,0,0,0,48,False,10,0,2730.44,4236.69
